Unique_id,yr_blt,lotsize,sqft,bath,bedrms,trans_value,pool
9122287,2003,5574,2210,2.5,3,227718,0
9122307,2003,10512,1994,2.5,4,219494,0
9122314,2003,5972,1930,2.5,3,223950,0
9122345,2003,7020,1994,2.5,4,294000,0
9122355,2003,13576,2156,2.5,4,327000,0
9122387,2003,6135,1771,2,3,255000,0
9122404,2003,5500,1930,2.5,4,315000,0
9122449,2003,6290,2493,2.5,4,237152,0
9122464,2003,7737,1930,2.5,3,224950,0
9122583,2003,86684,2719,3,3,453074,0
9123390,2003,8250,1344,1.75,3,199000,0
9123725,2003,14004,3094,3,4,263713,0
9123877,2003,13257,2310,2.5,4,349888,0
9125033,2003,9454,2738,2.5,4,239000,1
9125220,2003,7726,2386,2.5,3,350000,0
9125898,2003,17099,2018,2,3,337000,0
9125899,2003,14369,2064,2.5,2,370000,0
9127373,2003,21834,2326,2.5,4,283000,0
9128940,2003,5532,2010,2.5,4,295000,0
9130103,2003,3942,1934,2.5,5,262500,0
9130134,2003,4608.65,1748,2.5,3,280000,0
9130160,2003,3746.16,1608,2.5,3,258500,0
9130194,2003,3798,1608,2.5,3,279950,0
9130198,2003,3942,1934,2.5,3,200000,0
9131154,2003,9009,2715,2.5,3,335000,0
9131182,2003,7862,2419,2.5,3,345000,0
9131220,2003,6962,2660,2.5,4,265950,0
9131963,2003,15000,1952,1.75,2,300000,0
9132028,2003,6479,2310,2.5,3,248550,0
9132088,2003,5780,2420,2.75,3,252950,0
9132142,2003,25715,2424,4,4,252500,0
9132479,2003,2471,1704,2.5,3,267700,1
9132554,2003,2315,1876,2.5,3,173001,0
9133052,2003,4845,1714,2.5,3,179950,0
9133079,2003,5616,2876,2.5,4,275000,0
9133215,2003,5063,2896,2.5,4,225500,0
9133224,2003,6859,2222,2.5,4,213666,0
9133407,2003,4921,2210,2.5,4,280000,0
9134940,2003,22544,1986,2.5,4,289950,0
9135377,2003,12500,2236,2.5,3,213250,0
9136817,2003,12539,2066,2.5,4,242400,0
9136948,2003,5104,1640,2.5,3,248000,0
9137163,2003,4750,1188,2,3,240500,0
9137174,2003,4750,1660,2.5,3,170566,0
9137217,2003,5789.12,1209,2,3,160000,0
9137263,2003,4029.3,1209,2,3,215660,1
9137476,2003,7457,3131,2.5,4,285450,0
9137532,2003,6449,1640,2.5,3,174500,0
9137538,2003,8336,3151,2.5,4,287376,0
9137539,2003,4500,2305,3,3,216167,0
9137797,2003,6629,3668,2,2,340000,0
9138015,2003,4552,1804,2.5,3,190000,0
9138030,2003,5084,2202,2.5,4,196950,0
9138057,2003,12474,1782,2.5,3,181950,0
9138066,2003,12489,1802,2.5,3,200000,0
9138112,2003,5365,1904,2.5,3,188000,0
9138293,2003,5379,2852,2.5,3,245000,0
9138464,2003,4543,1904,2.5,3,268000,0
9138517,2003,25026,3054,2.75,4,290000,0
9138926,2003,4830,2154,2.5,4,204000,0
9139057,2003,6890,2206,2.5,3,211700,0
9139191,2003,5000,2004,2.5,4,306500,0
9139335,2003,7259,2690,2.5,4,246900,0
9139454,2003,7143,2696,2.75,4,247823,0
9139462,2003,5000,1524,2,3,189950,0
9139870,2003,3920,1632,2.5,3,199000,0
9139875,2003,2330,1289,2.5,3,222000,0
9139917,2003,5785,1822,2.5,3,192950,0
9139928,2003,5500,2113,2.5,3,219950,0
9139930,2003,5808,1842,2,3,255250,0
9139948,2003,5500,1472,1.75,3,189950,0
9139952,2003,4750,2410,2.5,4,204900,0
9140138,2003,4112,1410,2.5,3,229950,0
9140248,2003,10533,1793,2.5,3,247350,0
9140263,2003,7078,2878,2.5,3,279500,0
9140325,2003,6099,2044,2.5,3,230000,0
9140409,2003,5550,1822,2.5,3,183950,0
9140448,2003,5501,2432,2.5,4,208000,0
9140510,2003,5550,1842,2,3,191950,0
9140542,2003,5304,2007,3,3,204950,0
9140602,2003,5550,1842,2.5,3,195500,0
9140631,2003,5572,2372,3,4,216186,0
9141080,2003,5702,1480,2,3,245000,0
9141090,2003,5993,1936,2.5,5,160950,0
9141225,2003,5717,1907,2.5,3,166950,0
9141347,2003,189050.4,2112,2,3,380000,1
9141401,2003,4751,1802,2.5,3,173450,0
9141410,2003,6077,2213,2.5,5,245950,0
9141411,2003,7316,2380,2.5,3,245000,0
9141441,2003,5262,1774,2,3,244000,0
9144130,2003,6038,2466,2.5,5,275000,0
9144418,2003,5982,2374,3,5,198450,0
9144419,2003,5500,2161,2.5,4,197059,0
9144463,2003,6752,1774,2.5,3,265000,0
9144492,2003,5365,1838,2.5,3,244900,0
9144580,2003,5899,2213,2.75,4,204150,0
9144672,2003,6200,2228,2.5,3,175000,0
9144694,2003,5505,2380,2.5,5,213900,0
9144705,2003,6046,2258,2.5,4,262500,0
9144889,2003,10932,2213,2.75,5,273000,0
9145290,2003,9409,2018,2,3,256950,0
9145302,2003,12486,2252,2.5,4,249950,0
9145314,2003,11468,2370,2.5,4,265000,0
9145401,2003,9920,2382,2.5,4,274790,0
9145421,2003,13722,1798,2,3,227000,0
9145692,2003,5000,1191,1.75,3,151950,0
9147157,2003,6662,2089,2.5,4,235000,1
9147179,2003,7342,2115,2.5,4,311000,0
9147205,2003,5748,2089,2.5,4,270000,0
9147213,2003,6722,2202,2.75,5,179950,0
9147435,2003,5509,2355,2.5,4,296000,0
9147437,2003,6774,2288,2.5,4,244950,0
9147550,2003,6767,1749,2.5,4,166990,0
9147556,2003,6529,1821,3,4,174950,0
9147586,2003,5825,2288,2.5,4,258550,0
9147588,2003,6763,1941,2.5,4,205000,0
9148032,2003,8483,1920,2.25,4,169538,0
9151513,2003,18174,2243,2,3,426182,0
9154269,2003,14183,1930,2,4,300000,0
9092118,2004,6000,2465,2.5,4,328950,1
9098277,2004,6180,1410,1.5,2,190000,0
9102701,2004,6500,1590,2,3,237500,0
9104749,2004,5328,1640,2.5,4,193100,0
9107469,2004,5750,1410,2.25,3,246000,0
9107530,2004,6900,1840,2.5,3,245000,0
9111215,2004,5000,1684,2.5,3,149950,0
9111791,2004,7000,1138,2,3,182000,0
9111948,2004,7200,2088,3,5,204950,0
9112170,2004,6141,2352,2.5,4,243000,0
9113156,2004,6750,1696,2.5,4,194950,0
9113308,2004,5198,1890,2.5,4,209996,0
9113750,2004,6160,1814,2.5,4,260000,0
9113767,2004,5433,1904,2.5,4,221900,0
9114518,2004,8059,2528,2.5,3,259950,0
9114680,2004,9052,2190,2.5,4,324000,0
9114819,2004,7971,2528,2.5,4,325000,0
9115735,2004,9310,1344,2,3,170000,0
9115946,2004,8800,1355,2,3,218000,0
9115971,2004,8645,1355,2,3,166000,0
9115988,2004,8645,1355,2,3,189500,0
9118104,2004,5076,1432,2.5,3,284950,0
9118183,2004,4681,1670,2.5,3,215247,0
9118297,2004,9252,2558,2.5,4,398500,0
9118457,2004,5627.95,2562,2.5,4,313432,0
9118505,2004,3808,1586,2.5,3,266255,0
9118730,2004,4544,1724,2.5,3,275000,0
9118845,2004,10033,3090,2.5,4,437000,0
9119174,2004,6753,3108,2.75,4,390048,0
9119190,2004,7527,2913,2.75,4,320990,0
9119204,2004,5522,3108,2.75,4,375390,0
9119222,2004,8825,2913,2.75,4,342990,0
9119334,2004,5475,3108,2.75,4,355990,0
9119343,2004,5782,3108,2.75,4,385754,0
9119354,2004,6011,3108,2.75,4,455000,0
9119359,2004,8233,3566,2.75,5,453990,0
9119482,2004,7915,3432,3,4,431700,0
9119529,2004,5729,3108,2.75,4,360990,0
9119614,2004,6031,3108,2.75,4,370000,0
9119636,2004,6029,3432,3,4,346990,0
9119726,2004,8120,2729,2.75,4,428000,0
9119746,2004,6874,3414,3,4,429950,0
9119818,2004,7309,3239,2.75,4,450945,0
9119851,2004,6000,3432,3,4,405000,0
9119862,2004,6007,2729,2.75,4,352990,0
9119928,2004,6007,3108,2.75,4,363990,0
9119996,2004,15255,3682,2.5,4,490000,0
9120104,2004,7609,3586,2.75,6,461990,0
9120222,2004,6300,3432,3,4,476000,0
9120548,2004,14510,2189,2.5,3,199000,1
9120680,2004,31918,5758,4,4,807000,0
9120762,2004,19102,5154,3.5,2,597025,0
9120770,2004,9615,3387,2.75,3,469450,0
9120773,2004,10939,3873,2.5,4,522450,0
9120776,2004,20301,3203,2.5,4,610000,1
9120781,2004,32071,3380,3.5,3,479950,0
9120820,2004,19598,2984,2.5,3,485000,0
9120871,2004,18270,4718,3.5,5,516454,0
9121814,2004,10998,1723,2.5,3,184000,0
9122033,2004,6103,2456,2.5,4,257950,0
9122037,2004,9275,2987,2.5,4,495000,0
9122180,2004,8840,1490,2,3,194518,0
9122487,2004,8684,2771,2.75,3,330116,0
9122493,2004,6080,2388,2.5,3,302450,0
9122519,2004,7437,3078,2.5,4,406355,0
9122558,2004,8340,2766,2.5,4,325000,0
9122575,2004,11579,2446,2,3,373334,0
9122673,2004,6481,2260,2.5,4,324790,1
9122759,2004,9600,1840,3,3,240000,0
9122770,2004,8294,2907,2.5,4,415300,0
9122972,2004,8250,1355,2,3,175200,0
9123244,2004,15734,1344,2,3,185000,0
9123428,2004,4400,2230,2.5,4,256070,0
9123587,2004,4407,2880,2,3,250000,0
9124902,2004,7757,2395,2.5,3,301950,0
9125055,2004,8598,2324,2.5,3,425000,0
9125175,2004,13409,2680,2.5,3,263900,0
9125202,2004,12904,2349,2.5,3,354888,0
9125272,2004,8807,2686,2.5,5,300000,0
9127511,2004,8876,2530,2.5,4,280000,0
9127646,2004,12145,3052,3,4,353950,0
9128730,2004,6922,1656,2.5,4,255000,1
9129098,2004,3352,1618,2.5,3,249870,0
9129238,2004,4073,2701,2.5,3,305022,0
9129338,2004,4889,1370,2.25,2,190646,0
9129941,2004,3085,1618,2.5,3,239308,0
9130924,2004,37026,1940,2.5,3,267500,0
9132072,2004,6175,2720,2.5,4,419000,0
9132105,2004,5000,3181,2.5,3,398000,0
9132157,2004,3600,2119,2.5,3,252450,0
9132160,2004,5000,2749,2.5,4,359500,1
9132195,2004,6300,2699,3,4,350000,0
9132217,2004,6303,3100,2.5,4,459950,0
9132244,2004,5000,3068,2.5,4,379500,0
9132255,2004,9604,2949,3,4,409950,0
9132353,2004,5914,1836,2.5,3,299950,0
9132373,2004,6033,2715,2.5,4,449000,0
9132377,2004,5506,1428,2.5,3,274950,0
9132390,2004,6237,3021,2.5,4,424950,0
9137702,2004,12502,2595,2.5,3,578000,0
9137796,2004,4261,1778,2.5,3,209950,0
9137937,2004,8545,2723,2.5,3,341950,0
9138065,2004,12208,3339,2.5,4,433950,0
9138818,2004,4900,2249,2.5,4,243950,0
9138837,2004,4900,1803,2.5,4,244000,0
9138982,2004,5890,2292,2.5,4,293000,0
9139049,2004,6533,2926,2.5,4,304950,0
9139116,2004,4188,2047,2.5,4,263000,0
9139166,2004,6000,2696,2.5,3,306000,0
9139439,2004,4060,1707,2.5,3,150000,0
9140095,2004,11811,3097,2.5,4,333669,0
9140140,2004,5512,1966,3,3,259900,0
9140144,2004,5512,2027,2.5,4,222350,0
9140147,2004,4650,2240,2.5,3,302000,0
9140155,2004,5512,1966,3,3,267400,0
9140354,2004,5910,2044,2.5,5,239250,0
9140361,2004,5512,1842,2,3,217150,1
9140370,2004,7765,1144,2,3,234950,0
9140518,2004,6974,2712,2.5,3,259950,0
9140616,2004,4281,1406,2.5,3,220500,0
9140759,2004,217800,2508,2.5,3,400000,0
9141005,2004,5005,1905,2.5,3,205950,0
9141021,2004,22027,2403,3,4,290000,0
9141162,2004,8975,2474,2.5,4,221950,0
9141345,2004,5006,1994,2.5,4,202950,0
9141397,2004,22496,2325,2.5,4,243000,0
9141412,2004,5500,2085,3,4,224900,0
9142109,2004,7100,1258,2,3,164800,0
9143432,2004,5757,2036,2.5,4,197000,0
9143632,2004,5616,2448,2.5,3,232990,0
9143673,2004,6153,1416,2.5,3,163990,0
9143711,2004,5616,2024,2.5,4,275000,0
9143780,2004,7038,1164,2,3,228000,0
9143982,2004,4749,1997,2.5,4,264950,0
9144262,2004,8193,1562,2.5,3,184950,0
9144302,2004,4750,2020,2.5,4,202950,0
9144337,2004,7436,1951,2.5,3,247500,0
9144370,2004,4320,2466,2.5,5,236000,0
9144436,2004,5365,1840,2.5,3,191320,0
9144473,2004,5590,1994,2.5,3,195170,0
9144890,2004,8545,2248,2.75,4,299000,0
9145110,2004,6750,1988,3,3,236900,0
9145366,2004,9306,2252,2.5,4,255950,0
9146083,2004,9096,2300,2.5,3,240000,0
9147288,2004,16988,2288,2.5,4,235000,0
9147432,2004,130680,2180,2.5,3,405000,0
9148092,2004,6005,2249,2.5,4,250450,0
9148349,2004,5800,1420,1.75,3,250000,0
9148558,2004,9503,1932,2.5,4,189000,0
9150391,2004,14000,1210,2.5,3,184000,0
9150992,2004,8536,2102,2.5,3,289000,0
9151299,2004,17148,2776,2.5,3,565000,0
9151562,2004,7040,1806,2,3,313000,0
9151581,2004,9354,1806,2,3,220000,0
9154534,2004,5215,3249,2.5,4,494500,0
9092236,2005,6000,4164,2.5,4,638000,1
9092261,2005,6475,3020,3.25,4,629900,1
9093494,2005,4367,2404,2.5,3,507900,1
9097153,2005,6600,3470,3,4,470000,0
9100377,2005,6690,1954,2.5,4,279000,0
9101289,2005,3250,1794,2.5,4,225000,0
9101368,2005,3000,1158,1.75,2,165000,0
9102786,2005,2500,1505,2,3,235000,1
9103368,2005,6500,3080,4.5,3,575123,1
9103404,2005,6500,2158,2.5,4,265000,0
9103481,2005,5514,2139,2.5,4,266450,0
9103611,2005,13102,1726,2.5,3,287000,0
9103722,2005,3719,1456,1.5,2,156420,0
9103726,2005,3063,1204,1,2,144735,0
9103742,2005,2941,1204,1,2,180000,1
9103972,2005,5704,1722,3,3,226950,0
9109188,2005,6000,1644,2.5,3,255000,1
9111428,2005,6000,1951,2.5,4,250000,0
9111569,2005,8679,1225,2,3,215000,0
9112453,2005,10454,2154,2.5,4,317000,0
9113983,2005,6000,2151,2.5,3,255000,0
9114742,2005,7691,3032,2.5,4,330000,0
9114771,2005,7807,1918,2,3,230362,1
9114780,2005,6326,2494,2.5,4,320000,0
9114863,2005,7600,3032,2.5,3,390000,0
9114911,2005,12695,3319,2.75,4,407213,1
9114961,2005,7000,2587,3,3,389950,0
9115129,2005,5000,2120,2.5,4,295990,0
9115164,2005,5000,1875,2.5,4,293640,0
9115171,2005,5914,2412,2.5,3,344950,1
9115189,2005,6241,2520,2.5,4,385990,0
9115911,2005,8415,1804,2.5,3,229000,0
9116646,2005,9508,1899,2,3,325000,0
9117607,2005,11044,1727,2.5,3,233700,0
9117995,2005,4800,2938,2.5,3,295000,0
9118020,2005,7812,1702,2.5,4,284000,0
9118247,2005,6754,2086,2.5,4,281291,0
9118254,2005,5000,2874,2.5,4,409000,1
9118256,2005,5564,3077,3.5,5,417990,0
9118458,2005,5352,3023,2.5,4,440000,0
9118494,2005,5000,2667,2.5,5,391500,0
9118717,2005,4800,3067,2.5,5,413000,0
9118732,2005,4807,2740,2.5,4,410000,0
9118739,2005,6023,2121,2.75,4,299950,0
9118788,2005,5351,3168,2.5,4,453950,0
9119108,2005,104544,2578,2,4,351000,0
9120827,2005,18641,3371,2.5,4,499950,0
9120950,2005,10745,2893,2.5,4,389950,0
9120989,2005,20400,3815,3.5,5,682556,0
9121005,2005,10653,3179,2.5,5,540000,0
9121050,2005,15591,3134,2.75,4,550421,1
9121056,2005,10000,2978,2.75,4,529980,0
9121067,2005,8000,3041,2.5,4,501401,0
9122340,2005,14400,2164,2.5,3,345000,0
9122613,2005,6515,2520,2.5,4,330865,0
9122713,2005,6228,2628,2.5,4,325398,1
9122778,2005,5989,2928,2.5,4,340890,0
9122796,2005,4006,2230,2.5,3,286530,0
9122845,2005,6237,1932,2.5,3,259180,0
9122904,2005,4400,2336,2.5,3,259474,0
9123051,2005,4084,2336,2.5,3,281550,0
9123093,2005,4899,3636,3.5,5,321815,0
9123378,2005,5373,3223,4,5,298485,0
9123432,2005,4006,1728,2.5,3,234895,0
9123618,2005,9125,1309,2,3,169950,0
9124826,2005,7560,1918,2,3,262000,0
9124881,2005,7369,2198,2.5,3,253000,0
9124895,2005,8738,3102,2.5,4,274690,0
9124947,2005,9544,2547,2.5,3,350000,0
9124959,2005,8105,1961,2.5,3,270799,0
9124961,2005,7744,1722,2.5,3,260000,0
9125032,2005,7440,2438,3.5,4,299950,1
9125068,2005,7521,3032,2.5,4,256084,0
9125082,2005,8274,2490,2.5,4,302950,0
9125113,2005,7680,1478,2,3,252000,0
9125134,2005,8269,2872,2.5,4,288850,0
9125199,2005,7320,3037,2.5,4,247957,0
9125226,2005,8379,1994,2.5,4,223950,0
9125280,2005,7440,2474,2.5,4,294950,0
9125337,2005,7681,1478,2,3,202029,0
9125353,2005,8676,2198,2.5,3,248689,0
9125389,2005,7560,3032,2,3,316000,0
9125450,2005,4179,1937,3.25,4,242300,0
9125472,2005,7320,3037,2.5,4,230500,0
9125475,2005,7205,2053,2.5,4,297181,0
9125489,2005,6979,2120,2,3,278000,0
9125543,2005,7320,3037,2.5,4,246000,0
9125568,2005,7680,2317,2.5,4,202407,0
9125569,2005,7751,2490,2.5,4,294950,0
9125581,2005,8374,1360,2,3,210450,0
9125599,2005,7680,3032,2.5,3,190900,0
9125624,2005,4776,2255,2.5,3,263500,0
9125664,2005,8265,2482,2.5,5,217000,0
9125713,2005,7205,1360,2,3,255000,1
9125753,2005,7800,2198,2.5,3,192314,0
9125760,2005,7367,3074,2.5,3,340000,0
9125836,2005,7800,1478,2,3,199950,0
9125892,2005,4850,1352,2,2,255000,0
9125901,2005,6045,1713,2,3,246800,0
9126020,2005,6831,1238,2,3,206000,0
9127325,2005,35258,2120,3.75,4,600000,0
9127564,2005,9967,3500,3,5,449950,0
9128051,2005,8006,3088,2.5,3,425000,0
9128755,2005,18047,3093,2.5,3,460000,0
9129081,2005,3964,2239,2.5,3,361053,0
9129150,2005,2408,887,1,2,220000,0
9129170,2005,4890,2276,2.5,3,296039,0
9129232,2005,3400,2447,2.5,4,315767,0
9129258,2005,2850,1375,2.25,2,230546,0
9129319,2005,3193,1968,2.5,3,277709,0
9129322,2005,3369,1816,2.5,3,290000,0
9129367,2005,3789,2920,2.5,5,434328,0
9129391,2005,4090,2668,2.5,4,405000,0
9129436,2005,3400,2428,2.5,4,366646,0
9129478,2005,4546,2428,2.5,4,358700,0
9129580,2005,3400,2239,2.5,3,330362,0
9129582,2005,4576,2952,2.5,4,365138,0
9129592,2005,5014,2428,2.5,4,334969,0
9129785,2005,4601,2668,2.5,4,358055,0
9129825,2005,3125,1990,2.5,3,271058,0
9129832,2005,2659,1618,2.5,3,235950,0
9129862,2005,2655,1816,2.5,3,279950,0
9129879,2005,2655,1618,2.5,3,266983,0
9129928,2005,3739,2123,2.5,3,335990,0
9129937,2005,3685,887,1,2,172399,0
9130062,2005,4044,2239,2.5,3,317685,0
9132062,2005,3200,1862,2.25,3,303900,0
9132084,2005,6912,2760,2.5,4,358000,0
9132271,2005,4414,2324,2.5,3,243950,0
9132281,2005,6003,2697,3,4,478000,0
9135399,2005,6000,2519,3,4,335950,0
9135705,2005,7324,2562,2.5,3,329950,0
9137423,2005,7604,2490,2.5,4,332638,0
9137832,2005,5577,2218,2.5,3,300450,0
9138003,2005,25691,2810,3,4,525000,0
9138162,2005,5289,2072,2.5,4,287681,0
9138187,2005,8638,2052,2.5,4,288450,0
9138196,2005,4087,2313,2.5,3,215000,0
9138252,2005,5340,2878,2.5,4,290621,0
9138274,2005,5567,2242,2.5,4,301950,0
9138480,2005,5587,2052,2.5,4,315450,0
9138829,2005,6258,2981,2.5,3,333950,0
9138849,2005,7241,3217,2.75,4,332329,1
9139534,2005,15018,2682,2.5,4,335000,0
9140181,2005,6420,1960,2.5,3,270000,0
9142596,2005,7500,1677,2.5,3,235000,0
9142610,2005,7500,2216,3,5,295000,0
9143135,2005,3602,2119,2.5,3,270799,0
9143355,2005,7361,1908,2.5,4,289950,0
9143463,2005,4916,2259,2.5,3,284950,0
9143528,2005,8828,1816,2.25,3,205883,0
9143556,2005,5616,2024,2.5,3,270500,0
9143629,2005,6196,1827,2.5,3,214950,0
9143719,2005,17631,1582,2,3,249950,0
9143732,2005,5100,2004,2.5,4,215000,0
9143916,2005,5469,2356,3,4,229950,0
9145066,2005,7500,1789,2.5,3,229950,0
9145188,2005,35161,3528,2.75,4,599950,0
9145214,2005,20094,3056,2.5,3,460000,0
9146168,2005,5000,1883,2.5,3,264950,0
9146771,2005,10403,2275,2.5,3,259950,0
9147351,2005,5666,1864,2.5,4,275000,0
9147394,2005,3955,1766,2.5,4,278198,0
9147490,2005,5218,1505,2,3,252000,0
9147525,2005,6250,1358,2,3,149900,0
9147526,2005,5293,1946,2,3,271990,0
9147590,2005,9387,2092,2.5,3,258094,0
9147800,2005,1912,1498,2.5,3,189950,0
9147831,2005,2001,1470,2.5,3,214950,0
9147882,2005,2312,1470,2.5,3,225000,0
9147914,2005,2393,1520,2.5,3,204845,0
9147945,2005,2220,1526,2.25,3,204950,1
9147979,2005,1873,1472,2.25,4,203250,0
9148129,2005,5872,1943,2.5,4,275500,0
9148147,2005,9060,2670,2.5,4,305000,0
9148175,2005,5851,1997,2.5,4,272990,0
9153591,2005,7501,2006,2,3,294500,0
9154146,2005,9604,2557,2.5,4,398500,0
9091760,2006,8832,2318,2.5,4,362750,0
9096718,2006,7491,2716,2.5,4,469950,1
9096859,2006,6000,2447,2.5,4,372000,0
9101307,2006,3250,1794,2.5,3,305000,0
9101459,2006,990,1654,2.25,2,324950,0
9102681,2006,4875,1416,2.5,3,238500,0
9103499,2006,6814,2284,3,5,310000,1
9103518,2006,2994,1204,1,2,206000,0
9103716,2006,4025,1214,2,4,87750,0
9103768,2006,3203,2024,2.5,3,247500,0
9103933,2006,5195,1753,2.5,3,279950,1
9104432,2006,6000,1595,2.5,3,283000,0
9105966,2006,5447,2308,3,4,275950,0
9106295,2006,6000,1258,2,3,214900,0
9106382,2006,6000,1258,2,3,225000,0
9107662,2006,5003,3270,3.25,2,385732,1
9108776,2006,6000,2105,2.5,4,317000,0
9111555,2006,5200,2162,2.5,4,309950,0
9111798,2006,4000,1056,1.75,3,96500,1
9111816,2006,3516,1360,2,5,102250,1
9112965,2006,5004,2144,2.5,4,310500,0
9113363,2006,5145,2138,2.5,4,298000,0
9113741,2006,7841,1416,2,3,260000,0
9114764,2006,6305,3308,2.5,4,489571,0
9114936,2006,13358,3064,2.5,4,462950,0
9114954,2006,5000,2389,2.5,4,330490,0
9115057,2006,7417,3188,2.5,4,371634,1
9115096,2006,7156,3002,2.5,4,298950,0
9115121,2006,6607,2624,2.5,3,355000,0
9115141,2006,6314,2520,2.5,4,364990,0
9115191,2006,7000,3344,3.5,4,465950,0
9115723,2006,7700,1640,2.5,4,170000,0
9115736,2006,8450,1344,2,3,207000,0
9115837,2006,8250,1915,2,3,227000,0
9115847,2006,8400,1339,2,2,209000,0
9115910,2006,8415,1339,2,3,239500,0
9115931,2006,50965,1704,2,3,291950,0
9117619,2006,13600,3374,2.75,3,447587,0
9117895,2006,105415.2,6103,3.5,4,849950,0
9118196,2006,5858,3154,2.5,3,359285,0
9118266,2006,5000,2809,2.5,4,296000,0
9118333,2006,6677,3329,2.5,3,456950,1
9118449,2006,4801,2995,2.5,4,320000,0
9118611,2006,4500,2547,2.5,3,375950,0
9118833,2006,5000,2365,2.5,4,359906,0
9118985,2006,5914,3122,2.5,4,388903,0
9119134,2006,4804,3168,2.5,4,445050,0
9120709,2006,19341,4864,4.25,4,767450,0
9120804,2006,11150,3738,3.5,3,638700,0
9120910,2006,207345.6,2003,2.5,3,500000,0
9120936,2006,11423,2858,2.5,3,475000,0
9121064,2006,15835,5230,3.75,4,775012,0
9121100,2006,8151,3217,2.75,4,445950,0
9121951,2006,10900,2948,3,3,519950,0
9122104,2006,9343,2485,3.75,4,345000,0
9122571,2006,10000,1371,2,3,195000,0
9122660,2006,9600,1371,2,3,226550,0
9122791,2006,5500,2288,2.25,3,338935,0
9122919,2006,10246,1344,2,3,213000,0
9123096,2006,13600,1836,2.5,3,280000,0
9123202,2006,8850,1355,2,3,199950,0
9123529,2006,5000,3616,2.5,4,392060,0
9123575,2006,6006,2126,2.5,3,302827,0
9123605,2006,8970,1344,2,3,158160,0
9123621,2006,9400,1344,2,3,212000,0
9123644,2006,8179,1344,2,3,165000,0
9123645,2006,9075,1858,2.5,3,261500,0
9123652,2006,9620,1339,2,2,208560,0
9123653,2006,8555,1344,2,3,209950,0
9123696,2006,7602,1344,2,3,229900,0
9124455,2006,13119,2314,2.5,4,272000,0
9124837,2006,10692,2606,2.5,4,242885,0
9124880,2006,7410,1890,2,3,240302,0
9125064,2006,7233,1890,2,4,284000,0
9125088,2006,7225,3133,2.5,4,245000,1
9125136,2006,7410,3004,2.5,4,353000,0
9125192,2006,4690,1918,2,2,198990,0
9125356,2006,8276,2124,2.5,4,303000,0
9125371,2006,8164,2922,2.75,4,347300,0
9125598,2006,7320,1890,2,4,268450,0
9125656,2006,7964,2361,2.5,3,310000,0
9125687,2006,7239,1890,2,4,276506,0
9125712,2006,9334,1878,2,3,268196,0
9125738,2006,7990,1416,2,3,265000,0
9125802,2006,7952,1712,2,3,269000,0
9126119,2006,5544,2660,3.5,5,259950,0
9126151,2006,6172,2612,2.5,4,318950,0
9126314,2006,5910,2612,2.5,4,334894,0
9126385,2006,6072,2279,2.5,4,310500,0
9126394,2006,6621,2819,2.5,4,324950,0
9126516,2006,9392,2632,2.5,3,329950,0
9127112,2006,22185,2949,2.5,3,585000,0
9127308,2006,22195,1982,1.75,2,425000,0
9127486,2006,5005,2498,2.5,4,299950,0
9127528,2006,5965,2208,2.5,3,368700,0
9127581,2006,13729,2703,2.5,5,548000,0
9127961,2006,10653,3358,2.5,4,489950,0
9128760,2006,4195,1970,2.5,3,319950,0
9128941,2006,18071,2909,2.5,4,487500,0
9129082,2006,2850,1339,2.25,2,244216,0
9129088,2006,4102,2365,2.5,4,357866,0
9129089,2006,3400,2105,2.5,4,329950,0
9129131,2006,3042,1935,2.5,3,290295,0
9129132,2006,3040,1905,2.25,4,278181,0
9129133,2006,3157,1375,2.25,2,225267,0
9129140,2006,3655,2701,2.5,5,362000,0
9129181,2006,3117,1592,2.5,3,268985,0
9129186,2006,4079,2239,2.5,3,302379,0
9129191,2006,2696,1570,2.5,3,281360,0
9129193,2006,2400,1347,2.25,3,232945,0
9129205,2006,2994,890,1,2,230000,0
9129235,2006,4116,2305,2.5,4,334950,0
9129240,2006,4065,2364,2.5,4,340950,0
9129241,2006,3400,2305,2.5,3,305000,0
9129253,2006,3150,1332,2.25,3,225226,0
9129259,2006,4333,2364,2.5,4,348520,0
9129279,2006,3655,2490,2.75,5,331636,0
9129305,2006,3120,1905,2.25,4,283727,0
9129353,2006,2665,890,1,2,212000,0
9129363,2006,2785,1990,2.5,3,283000,0
9129375,2006,2655,1935,2.5,3,266335,0
9129401,2006,2560,1935,2.5,3,294382,0
9129424,2006,3400,2239,2.5,4,324030,0
9129429,2006,2696,1816,2.5,3,285950,0
9129452,2006,3779,2492,2.75,5,349950,0
9129471,2006,4690,2814,2.5,4,406210,0
9129475,2006,2696,1570,2.5,3,308352,1
9129529,2006,3825,1935,2.5,3,286034,0
9129542,2006,3509,1347,2.25,3,250710,0
9129557,2006,2850,1654,2.5,3,294873,0
9129578,2006,3400,2305,2.5,4,364039,0
9129587,2006,2400,1204,1.75,2,239375,0
9129616,2006,3051,1546,2.25,3,292190,0
9129636,2006,4073,2814,2.5,4,405950,0
9129650,2006,4315,2668,2.5,4,439702,0
9129651,2006,3825,2105,2.5,3,317536,0
9129663,2006,5328,2364,2.5,3,374494,0
9129671,2006,3803,1654,2.5,3,248950,0
9129705,2006,4484,2701,2.5,4,369220,0
